Continent,Entity,Code,Year,"15-49 years old (deaths per 100,000)","50-69 years old (deaths per 100,000)","70+ years old (deaths per 100,000)",70+ years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Smoking (deaths)
EASTERN EUROPE                     ,Ukraine,UKR,1998,55.48827278,662.9352473,1059.577447,47798.47574,14140.29266,72694.37299,134633.1414
EASTERN EUROPE                     ,Ukraine,UKR,1999,57.62339786,675.2513233,1088.397232,50584.03426,14671.457,73694.7213,138950.2126
EASTERN EUROPE                     ,Ukraine,UKR,2000,60.81291517,687.0331965,1115.65811,53305.96857,15467.82832,74572.74739,143346.5443
EASTERN EUROPE                     ,Ukraine,UKR,2001,58.98912509,661.7816413,1087.759458,52537.18083,14980.51801,72019.61091,139537.3098
EASTERN EUROPE                     ,Ukraine,UKR,2002,59.96619782,660.4918,1083.543705,52449.1724,15192.11418,72197.88902,139839.1756
EASTERN EUROPE                     ,Ukraine,UKR,2003,59.11635966,642.2692561,1053.178498,50279.92605,14939.01891,70723.2972,135942.2422
EASTERN EUROPE                     ,Ukraine,UKR,2004,61.39504193,648.7679696,1028.598493,48582.00967,15436.19983,71911.60868,135929.8182
EASTERN EUROPE                     ,Ukraine,UKR,2005,60.74099382,644.7986026,1010.19412,47852.34059,15179.47529,71339.32136,134371.1372
EASTERN EUROPE                     ,Ukraine,UKR,2006,55.98814481,597.0304521,964.0774649,46317.21749,13877.86903,65781.27143,125976.3579
EASTERN EUROPE                     ,Ukraine,UKR,2007,59.0270532,597.4659326,978.7978029,48348.67042,14483.96363,65271.14302,128103.7771
EASTERN EUROPE                     ,Ukraine,UKR,2008,57.72720903,578.9128225,985.7212142,49762.71497,13989.0137,62969.7807,126721.5094
EASTERN EUROPE                     ,Ukraine,UKR,2009,44.71777506,494.6280551,927.8674475,47659.87055,10687.83375,53851.0107,112198.715
EASTERN EUROPE                     ,Ukraine,UKR,2010,39.26072463,461.7435379,923.4618449,48080.29359,9242.024528,50627.33138,107949.6495
EASTERN EUROPE                     ,Ukraine,UKR,2011,36.94743343,441.844833,896.4404972,47070.80362,8566.427508,48869.62508,104506.8562
EASTERN EUROPE                     ,Ukraine,UKR,2012,37.67225706,445.9930335,894.2534485,46559.10006,8604.171191,50052.35705,105215.6283
EASTERN EUROPE                     ,Ukraine,UKR,2013,39.13970039,446.1108407,887.1134052,45104.91249,8807.985787,50998.21509,104911.1134
EASTERN EUROPE                     ,Ukraine,UKR,2014,38.58644907,430.8609664,858.5395911,42805.12171,8563.946196,49911.65451,101280.7224
EASTERN EUROPE                     ,Ukraine,UKR,2015,55.88826474,553.2922124,1017.80661,49132.56919,12237.07926,64897.86672,126267.5152
EASTERN EUROPE                     ,Ukraine,UKR,2016,55.89705742,545.9259457,994.6187221,47169.70333,12070.02014,64186.2008,123425.9243
EASTERN EUROPE                     ,Ukraine,UKR,2017,51.82523078,519.480366,956.8357848,44903.0799,11046.12267,61089.98505,117039.1876
EASTERN ASIA,United Arab Emirates,ARE,1990,8.113308524,147.7473411,446.0630203,47.41819517,95.88453045,133.560027,276.8627526
EASTERN ASIA,United Arab Emirates,ARE,1991,8.294886801,150.4013705,443.6257566,49.50388518,104.9995774,145.2889289,299.7923914
EASTERN ASIA,United Arab Emirates,ARE,1992,8.484701942,152.650351,442.6880329,51.98752792,115.232768,157.7304398,324.9507357
EASTERN ASIA,United Arab Emirates,ARE,1993,8.669698277,155.158094,438.875876,54.58614973,126.3967887,171.9277417,352.9106802
EASTERN ASIA,United Arab Emirates,ARE,1994,8.800464466,156.7570152,442.1335409,58.42966491,137.6294134,186.5130955,382.5721738
EASTERN ASIA,United Arab Emirates,ARE,1995,8.920435319,158.3452803,446.7106313,62.58634605,149.4260603,201.5262532,413.5386595
EASTERN ASIA,United Arab Emirates,ARE,1996,8.814962688,157.6307705,441.250155,65.50636549,157.7614413,215.163031,438.4308378
EASTERN ASIA,United Arab Emirates,ARE,1997,8.673504964,156.339896,437.3201531,68.84533517,165.7389131,227.605662,462.1899103
EASTERN ASIA,United Arab Emirates,ARE,1998,8.672856481,153.041619,478.3111133,79.62725379,176.8451496,237.5280977,494.000501
EASTERN ASIA,United Arab Emirates,ARE,1999,8.62222775,154.1736832,502.1755566,87.83874464,187.5062453,254.7284468,530.0734368
EASTERN ASIA,United Arab Emirates,ARE,2000,8.202551189,154.8086328,515.3459302,94.02589653,190.1636277,271.7832281,555.9727523
EASTERN ASIA,United Arab Emirates,ARE,2001,7.739554466,153.0428965,501.1126263,94.66003507,191.4185057,280.6540013,566.732542
EASTERN ASIA,United Arab Emirates,ARE,2002,7.504919272,149.5163055,453.4892828,88.61633041,197.6837211,289.5775823,575.8776338
EASTERN ASIA,United Arab Emirates,ARE,2003,7.236135811,146.425301,467.8323352,94.59087415,202.395785,303.8314799,600.818139
EASTERN ASIA,United Arab Emirates,ARE,2004,7.268959259,139.4325664,466.5792561,97.43703376,214.8223855,314.7665796,627.0259989
EASTERN ASIA,United Arab Emirates,ARE,2005,7.194974845,130.770468,442.1050394,95.33906642,222.9086492,327.0179777,645.2656933
EASTERN ASIA,United Arab Emirates,ARE,2006,7.239674979,130.3777966,448.6142488,99.52734442,232.3172371,370.2795304,702.1241119
EASTERN ASIA,United Arab Emirates,ARE,2007,6.637673646,126.8789378,454.6322667,103.4215247,274.8042341,389.0922471,767.3180059
EASTERN ASIA,United Arab Emirates,ARE,2008,6.147930905,126.6690205,450.7133318,105.2403265,331.6251449,411.6010498,848.4665212
EASTERN ASIA,United Arab Emirates,ARE,2009,5.731605972,127.9770127,454.0834406,108.7395451,420.5461775,433.737903,963.0236256
EASTERN ASIA,United Arab Emirates,ARE,2010,6.378262786,134.7239467,461.8121692,113.7209939,480.7145265,497.6454323,1092.080953
EASTERN ASIA,United Arab Emirates,ARE,2011,7.058549282,142.1112206,465.0104822,116.7049474,538.9896346,584.1207879,1239.81537
EASTERN ASIA,United Arab Emirates,ARE,2012,7.831082226,146.9309594,467.073058,120.2946921,602.9737426,683.9446836,1407.213118
EASTERN ASIA,United Arab Emirates,ARE,2013,8.639776047,150.1827651,466.4612506,124.3796406,668.0651998,797.9458203,1590.390661
EASTERN ASIA,United Arab Emirates,ARE,2014,9.493161992,152.6877173,464.846681,129.719981,734.5088415,929.3361017,1793.564924
EASTERN ASIA,United Arab Emirates,ARE,2015,10.34608274,155.150972,462.814428,136.0309499,798.600317,1077.140771,2011.772038
EASTERN ASIA,United Arab Emirates,ARE,2016,11.19644842,158.4625054,458.9923739,144.5204737,859.7776791,1250.619839,2254.917992
EASTERN ASIA,United Arab Emirates,ARE,2017,12.03094429,160.1097524,453.8551481,153.4563942,915.7227645,1443.74481,2512.923969
WESTERN EUROPE                     ,United Kingdom,GBR,1990,19.51588088,493.9534071,1756.65308,109346.1366,5567.189734,58528.24847,173441.5749
WESTERN EUROPE                     ,United Kingdom,GBR,1991,18.82966436,465.7411644,1732.371096,108449.082,5372.297499,55065.52758,168886.9071
WESTERN EUROPE                     ,United Kingdom,GBR,1992,18.05152039,437.5396325,1698.503017,107288.0943,5148.813166,51625.19085,164062.0984
WESTERN EUROPE                     ,United Kingdom,GBR,1993,17.7716859,421.9773708,1701.595911,108480.8248,5062.877153,49889.82278,163433.5248
WESTERN EUROPE                     ,United Kingdom,GBR,1994,16.8400938,389.1019065,1626.75013,104748.4594,4798.181883,46176.53447,155723.1758
WESTERN EUROPE                     ,United Kingdom,GBR,1995,16.74802687,371.9839227,1605.485467,104456.7017,4778.075787,44423.12701,153657.9045
WESTERN EUROPE                     ,United Kingdom,GBR,1996,16.0471838,349.4912642,1551.845864,101947.8085,4592.629275,41915.94534,148456.3831
WESTERN EUROPE                     ,United Kingdom,GBR,1997,15.07759319,322.777031,1495.018667,98866.96922,4303.607028,39497.34788,142667.9241
WESTERN EUROPE                     ,United Kingdom,GBR,1998,14.48551516,302.6548008,1456.228636,96780.41139,4125.007872,37813.16008,138718.5793
WESTERN EUROPE                     ,United Kingdom,GBR,1999,13.79854471,284.1660433,1412.025456,94349.23088,3932.001738,36059.24094,134340.4736
WESTERN EUROPE                     ,United Kingdom,GBR,2000,13.07280331,263.631252,1345.262945,90460.48555,3735.222377,33905.44807,128101.156
WESTERN EUROPE                     ,United Kingdom,GBR,2001,12.67666377,247.4541593,1292.007512,87555.42781,3641.597526,32120.83422,123317.8596
WESTERN EUROPE                     ,United Kingdom,GBR,2002,12.23092363,239.1004043,1265.102383,86237.90065,3536.155582,31332.83118,121106.8874
WESTERN EUROPE                     ,United Kingdom,GBR,2003,11.62868114,230.0249616,1229.912942,84216.89032,3387.064425,30450.83099,118054.7857
WESTERN EUROPE                     ,United Kingdom,GBR,2004,10.80287083,215.3421177,1156.545915,79568.62787,3170.710321,28823.4522,111562.7904
WESTERN EUROPE                     ,United Kingdom,GBR,2005,10.35908577,206.1841792,1107.707159,76778.03726,3065.838412,27882.06777,107725.9434
WESTERN EUROPE                     ,United Kingdom,GBR,2006,10.21020803,201.9139343,1071.960765,74946.39462,3048.143682,27596.19399,105590.7323
WESTERN EUROPE                     ,United Kingdom,GBR,2007,9.736907014,193.2808533,1026.779005,72530.85889,2929.246402,26723.32354,102183.4288
WESTERN EUROPE                     ,United Kingdom,GBR,2008,9.558478937,187.7944964,998.9047848,71348.31907,2893.884848,26298.30229,100540.5062
WESTERN EUROPE                     ,United Kingdom,GBR,2009,9.074985628,179.32256,949.7811091,68655.30362,2762.636285,25451.5385,96869.47841
WESTERN EUROPE                     ,United Kingdom,GBR,2010,8.68448807,174.1281258,919.4875769,67290.44005,2655.925577,25071.4697,95017.83533
WESTERN EUROPE                     ,United Kingdom,GBR,2011,8.176800832,166.2704925,892.5088341,65962.98749,2508.938895,24366.3831,92838.30949
WESTERN EUROPE                     ,United Kingdom,GBR,2012,7.70631102,160.1148617,878.5407014,65668.21289,2370.148512,23887.75169,91926.11309
WESTERN EUROPE                     ,United Kingdom,GBR,2013,7.604751364,158.8248725,870.8136909,66187.6972,2341.838674,24072.66168,92602.19755
WESTERN EUROPE                     ,United Kingdom,GBR,2014,7.326589197,153.7695731,843.8241057,65366.6732,2256.15263,23660.49244,91283.31827
WESTERN EUROPE                     ,United Kingdom,GBR,2015,7.22438925,153.2915807,840.5151659,66504.43642,2221.449766,23919.01082,92644.89701
WESTERN EUROPE                     ,United Kingdom,GBR,2016,7.156790012,152.4999288,828.6089372,66659.72548,2195.894656,24149.15387,93004.77401
WESTERN EUROPE                     ,United Kingdom,GBR,2017,6.961585866,151.0257486,801.9397274,66702.0393,2130.277751,24038.70009,92871.01715
NORTH AMERICA,United States,USA,1990,21.35842246,483.8053709,1495.256328,317487.0434,28591.13731,206883.5465,552961.7272
NORTH AMERICA,United States,USA,1991,20.87684173,465.7812856,1438.243277,312903.4829,28180.90557,199887.3292,540971.7177
NORTH AMERICA,United States,USA,1992,20.35988573,443.2529728,1376.965452,307220.624,27719.63556,191099.4683,526039.7279
NORTH AMERICA,United States,USA,1993,20.30444588,433.0819884,1362.063644,310452.6985,27836.03283,189205.6949,527494.4262
NORTH AMERICA,United States,USA,1994,19.81955,414.0542273,1324.467104,307598.1848,27391.18065,183026.6695,518016.0349
NORTH AMERICA,United States,USA,1995,19.60284895,399.4823494,1301.192698,308038.9786,27349.37491,178601.7119,513990.0654
NORTH AMERICA,United States,USA,1996,19.12718641,380.0905254,1265.287832,304198.7671,26973.23674,171682.9674,502854.9713
NORTH AMERICA,United States,USA,1997,18.51466858,357.1939794,1234.069774,300701.7048,26240.43048,166125.8195,493067.9548
NORTH AMERICA,United States,USA,1998,17.87736954,338.491534,1214.029004,299801.8899,25462.44865,162133.1315,487397.4701
NORTH AMERICA,United States,USA,1999,17.62402648,326.1006089,1209.890311,301382.6359,25251.37746,160497.1461,487131.1595
NORTH AMERICA,United States,USA,2000,17.49678493,311.866676,1189.640616,299399.8128,25196.08955,158126.8716,482722.774
NORTH AMERICA,United States,USA,2001,17.41623453,299.4649638,1172.550783,297530.3565,25216.56463,156358.3864,479105.3075
NORTH AMERICA,United States,USA,2002,17.21483155,289.5070526,1157.344256,295056.712,25040.52763,156054.6515,476151.8911
NORTH AMERICA,United States,USA,2003,16.81330388,279.4221289,1133.649529,290617.7673,24560.81405,155672.9506,470851.5319
NORTH AMERICA,United States,USA,2004,15.91651024,264.4375913,1093.59685,281520.7122,23350.23938,152525.7424,457396.694
NORTH AMERICA,United States,USA,2005,15.5380845,257.2443115,1081.99093,280980.5806,22885.41807,153710.3855,457576.3841
NORTH AMERICA,United States,USA,2006,14.7755075,246.7441451,1051.37174,275460.4169,21853.84915,152547.6408,449861.9069
NORTH AMERICA,United States,USA,2007,13.70760576,236.8951663,1017.896244,269130.4949,20338.27812,151585.5881,441054.3612
NORTH AMERICA,United States,USA,2008,12.84422855,230.1217769,994.4981313,266202.4719,19094.33737,152280.3763,437577.1855
NORTH AMERICA,United States,USA,2009,12.0275948,222.7325948,961.8244194,260655.007,17913.74531,152080.9138,430649.6661
NORTH AMERICA,United States,USA,2010,10.97270101,212.4499497,926.9449264,255486.3646,16343.67018,149705.9774,421536.0122
NORTH AMERICA,United States,USA,2011,10.36003825,207.9532191,912.3715541,255884.2645,15428.65955,150854.6901,422167.6142
NORTH AMERICA,United States,USA,2012,9.643942527,203.137541,884.7699408,253119.394,14359.15147,151187.561,418666.1065
NORTH AMERICA,United States,USA,2013,9.057056094,198.9897743,858.2314814,252738.9505,13485.77779,151166.7647,417391.493
NORTH AMERICA,United States,USA,2014,8.586281811,195.5041566,831.5002272,251299.4068,12786.50749,151573.2116,415659.1259
NORTH AMERICA,United States,USA,2015,8.275721828,193.0218633,808.4928732,250639.5899,12332.3442,152488.501,415460.435
NORTH AMERICA,United States,USA,2016,8.257069042,194.730068,792.8836128,251130.6508,12335.74485,156235.9174,419702.3131
NORTH AMERICA,United States,USA,2017,8.077652018,192.803379,770.5224465,254516.557,12100.22121,155394.4768,422011.2549
SOUTH AMERICA,Uruguay,URY,1990,26.48824743,465.880927,1110.8136,2726.485461,393.6986509,2746.916803,5867.100914
SOUTH AMERICA,Uruguay,URY,1991,23.61959738,430.7424523,1042.016303,2602.022024,354.3356743,2549.440363,5505.798062
SOUTH AMERICA,Uruguay,URY,1992,23.81455735,441.1646391,1054.938638,2683.964452,360.7818098,2614.098935,5658.845197
SOUTH AMERICA,Uruguay,URY,1993,24.68590445,449.185712,1069.541175,2772.936888,377.3335518,2662.607605,5812.878044
SOUTH AMERICA,Uruguay,URY,1994,24.55143945,435.2775676,1036.088722,2740.454692,378.3005527,2577.633207,5696.388452
SOUTH AMERICA,Uruguay,URY,1995,23.76462689,431.497238,1024.014364,2763.88552,368.5298253,2555.441971,5687.857316
SOUTH AMERICA,Uruguay,URY,1996,22.53857688,421.3992096,1002.089551,2759.116251,351.6097939,2496.139104,5606.865148
SOUTH AMERICA,Uruguay,URY,1997,22.3792462,411.0786647,984.8532428,2761.560941,351.1387081,2434.696536,5547.396185
SOUTH AMERICA,Uruguay,URY,1998,22.29099763,412.7237279,1013.313373,2890.461791,351.5802574,2443.759459,5685.801507
SOUTH AMERICA,Uruguay,URY,1999,21.466746,405.9446029,1016.333129,2943.746693,339.933003,2407.456571,5691.136267
SOUTH AMERICA,Uruguay,URY,2000,21.08600018,392.8408452,976.2076261,2874.193182,335.2159118,2331.093707,5540.502801
SOUTH AMERICA,Uruguay,URY,2001,20.04293969,376.6166718,961.6970642,2881.716943,319.7966427,2238.241278,5439.754863
SOUTH AMERICA,Uruguay,URY,2002,19.97877287,375.4417437,976.4607138,2968.390387,319.9710038,2236.348889,5524.71028
SOUTH AMERICA,Uruguay,URY,2003,19.33380369,370.474161,986.613107,3036.842398,310.7795418,2216.658703,5564.280643
SOUTH AMERICA,Uruguay,URY,2004,18.78985694,365.2121538,976.3899177,3031.644372,302.9788209,2202.358699,5536.981892
SOUTH AMERICA,Uruguay,URY,2005,18.58276205,355.9697858,948.6696349,2977.815047,300.1486601,2170.770204,5448.733911
SOUTH AMERICA,Uruguay,URY,2006,17.50265877,341.7639467,910.7697712,2894.94945,283.030628,2108.864059,5286.844137
SOUTH AMERICA,Uruguay,URY,2007,17.73631533,350.9589377,949.9173832,3049.529561,287.0370103,2194.048781,5530.615353
SOUTH AMERICA,Uruguay,URY,2008,16.97050334,331.5545653,886.6996136,2874.337251,275.148774,2098.418582,5247.904606
SOUTH AMERICA,Uruguay,URY,2009,16.77986817,324.2107502,850.9757422,2795.812919,272.6784353,2077.243376,5145.734731
SOUTH AMERICA,Uruguay,URY,2010,16.38562467,321.2086276,842.3079577,2804.792426,266.9798272,2083.714854,5155.487108
SOUTH AMERICA,Uruguay,URY,2011,15.83730957,315.2636468,845.7474624,2850.829512,258.4831017,2076.211132,5185.523745
SOUTH AMERICA,Uruguay,URY,2012,15.19950659,310.7931121,828.9166596,2815.633108,248.5224838,2076.485562,5140.641154
SOUTH AMERICA,Uruguay,URY,2013,14.645736,303.4706733,794.4723805,2722.297253,239.610712,2056.810503,5018.718468
SOUTH AMERICA,Uruguay,URY,2014,13.93146018,293.5603077,752.1401884,2602.239981,228.0758071,2015.467341,4845.78313
SOUTH AMERICA,Uruguay,URY,2015,13.78141546,291.7119836,734.8829951,2573.284761,225.8978098,2022.989923,4822.172494
SOUTH AMERICA,Uruguay,URY,2016,13.58007406,288.6755377,714.6267368,2532.388766,222.9071511,2018.418746,4773.714663
SOUTH AMERICA,Uruguay,URY,2017,13.28767741,286.8004453,697.7812451,2497.283765,218.5196344,2020.063446,4735.866845
SOUTH AMERICA,Venezuela,VEN,1990,15.89459942,313.4667298,1047.928203,4945.699619,1523.980216,5166.520444,11636.20028
SOUTH AMERICA,Venezuela,VEN,1991,16.11464056,311.8218686,1034.770445,5068.199626,1590.484088,5289.215953,11947.89967
SOUTH AMERICA,Venezuela,VEN,1992,16.11122395,307.7785115,1017.217922,5176.596457,1636.605691,5374.872758,12188.07491
SOUTH AMERICA,Venezuela,VEN,1993,15.78972953,302.0055683,991.3037719,5240.770466,1650.02991,5433.079569,12323.87995
SOUTH AMERICA,Venezuela,VEN,1994,15.84601279,301.8673435,989.5495726,5431.786491,1702.522082,5598.573001,12732.88157
SOUTH AMERICA,Venezuela,VEN,1995,15.57338873,291.9331519,961.7706466,5484.413008,1718.704348,5589.033856,12792.15121
SOUTH AMERICA,Venezuela,VEN,1996,14.86386581,271.306301,903.386095,5398.869633,1684.111779,5345.37307,12428.35448
SOUTH AMERICA,Venezuela,VEN,1997,13.79463871,247.7286655,843.2166958,5285.535658,1601.106282,5079.629048,11966.27099
SOUTH AMERICA,Venezuela,VEN,1998,13.79502851,240.6768378,822.5808206,5405.764171,1638.714803,5153.909063,12198.38804
SOUTH AMERICA,Venezuela,VEN,1999,13.33274529,224.3670895,771.1603471,5294.598046,1617.312056,5023.711329,11935.62143
SOUTH AMERICA,Venezuela,VEN,2000,13.1500744,216.4818443,742.9354147,5316.906492,1626.860972,5064.616013,12008.38348
SOUTH AMERICA,Venezuela,VEN,2001,12.89203661,209.3416347,719.194549,5343.291073,1625.809074,5141.558945,12110.65909
SOUTH AMERICA,Venezuela,VEN,2002,12.40172583,199.1001626,687.6252895,5302.15209,1594.310765,5131.629163,12028.09202
SOUTH AMERICA,Venezuela,VEN,2003,12.33354286,199.2373915,681.0997977,5440.516546,1616.155163,5393.944961,12450.61667
SOUTH AMERICA,Venezuela,VEN,2004,11.14937727,182.1153391,630.3463031,5216.934126,1489.246739,5183.031416,11889.21228
SOUTH AMERICA,Venezuela,VEN,2005,10.63693928,172.9359159,603.4309133,5183.624357,1451.31282,5169.338468,11804.27564
SOUTH AMERICA,Venezuela,VEN,2006,10.58305617,170.6149455,595.4845104,5329.467623,1479.146729,5339.541538,12148.15589
SOUTH AMERICA,Venezuela,VEN,2007,10.41042852,169.5286076,590.5497002,5481.973057,1489.58432,5547.234135,12518.79151
SOUTH AMERICA,Venezuela,VEN,2008,10.36143746,169.7403114,589.7140392,5677.183325,1513.002653,5799.08987,12989.27585
SOUTH AMERICA,Venezuela,VEN,2009,9.939862035,164.5469982,576.8732214,5760.358317,1478.698942,5878.475789,13117.53305
SOUTH AMERICA,Venezuela,VEN,2010,9.152847183,155.1952112,558.165693,5787.081093,1385.123827,5807.800572,12980.00549
SOUTH AMERICA,Venezuela,VEN,2011,8.920897292,153.3025031,551.7209538,5929.056086,1370.307447,6005.884665,13305.2482
SOUTH AMERICA,Venezuela,VEN,2012,9.033977087,153.93749,547.6906721,6108.284371,1406.962076,6286.880097,13802.12654
SOUTH AMERICA,Venezuela,VEN,2013,8.754608712,150.5575715,545.3950382,6311.932065,1381.748863,6390.370092,14084.05102
